"id","topic_id","step","result"
"37b0c241-118f-44bc-99e5-346cd02ccecc","4d85c12a-062f-461e-874b-a7456e8afa65","reviewed","ok"
"37b0c241-118f-44bc-99e5-346cd02ccecc","4d85c12a-062f-461e-874b-a7456e8afa65","locked","ok"
"f676b454-401f-4594-9478-73c040baf496","c7ea1e13-578a-4977-a08e-df0a6d689f16","reviewed","ok"
"f676b454-401f-4594-9478-73c040baf496","c7ea1e13-578a-4977-a08e-df0a6d689f16","locked","ok"
"05689a74-dc8e-4eca-a92e-9a315ffa7f35","ed3eadd3-5574-4043-a2e4-2bfde047b9c1","reviewed","ok"
"05689a74-dc8e-4eca-a92e-9a315ffa7f35","ed3eadd3-5574-4043-a2e4-2bfde047b9c1","locked","ok"
"96ff93bf-88bf-47d2-8882-a74a49083f7b","a73b4af1-fb46-41dd-9d25-1cbb815f91cb","reviewed","ok"
"96ff93bf-88bf-47d2-8882-a74a49083f7b","a73b4af1-fb46-41dd-9d25-1cbb815f91cb","locked","ok"
"69835058-3f99-4e8a-9954-2a4eb17fcb61","f56288ef-a26d-402b-9dc1-f1d4e141968e","reviewed","ok"
"69835058-3f99-4e8a-9954-2a4eb17fcb61","f56288ef-a26d-402b-9dc1-f1d4e141968e","locked","ok"
"657bdc6e-3a3e-4122-9442-8764c46fa461","38570226-9451-435b-a9ee-ee5b19c91fec","reviewed","ok"
"657bdc6e-3a3e-4122-9442-8764c46fa461","38570226-9451-435b-a9ee-ee5b19c91fec","locked","ok"
"5d31d0f4-2b6a-4d8e-8ce8-f3aea1965897","490f959e-d694-4077-a153-8758afe6a0a6","reviewed","ok"
"5d31d0f4-2b6a-4d8e-8ce8-f3aea1965897","490f959e-d694-4077-a153-8758afe6a0a6","locked","ok"
"d8f78937-ef0f-416d-b46b-b3f05d846dc0","ee63d21f-3ff5-4193-975f-7e6c04a59c89","reviewed","ok"
"d8f78937-ef0f-416d-b46b-b3f05d846dc0","ee63d21f-3ff5-4193-975f-7e6c04a59c89","locked","ok"
"b10fda8b-a6e6-40c5-95e2-9b75c9b76888","bb343a30-e26e-474a-9ab7-6ecab8e6931b","reviewed","ok"
"b10fda8b-a6e6-40c5-95e2-9b75c9b76888","bb343a30-e26e-474a-9ab7-6ecab8e6931b","locked","ok"
"5df73df4-75f8-4849-8f87-580ce89379e9","8f2e1cb0-8b2b-4ffc-a0fb-9cfec07c69c9","reviewed","ok"
"5df73df4-75f8-4849-8f87-580ce89379e9","8f2e1cb0-8b2b-4ffc-a0fb-9cfec07c69c9","locked","ok"
"ee054b7c-7050-477a-a639-f5a8046d7fb1","8e53cf4a-dc66-423f-93ff-03ac5b513e55","reviewed","ok"
"ee054b7c-7050-477a-a639-f5a8046d7fb1","8e53cf4a-dc66-423f-93ff-03ac5b513e55","locked","ok"
"9e241d3f-3737-4c5b-a168-8e1c22f9923a","afedc75c-5124-4bac-8651-2d3004cd8c4e","reviewed","ok"
"9e241d3f-3737-4c5b-a168-8e1c22f9923a","afedc75c-5124-4bac-8651-2d3004cd8c4e","locked","ok"
"483d7392-279b-4442-926b-a428c10d1039","763871ee-abfc-483e-99ee-6e7d77de05d0","reviewed","ok"
"483d7392-279b-4442-926b-a428c10d1039","763871ee-abfc-483e-99ee-6e7d77de05d0","locked","ok"
"d9b46ec0-c75a-42b5-8c95-d3af2a88dc5e","8aed2166-9ae9-4125-8e4b-ca0c82bd3f27","reviewed","ok"
"d9b46ec0-c75a-42b5-8c95-d3af2a88dc5e","8aed2166-9ae9-4125-8e4b-ca0c82bd3f27","locked","ok"
"93cf50f2-3dcd-4697-a63a-5d787117a158","b2b889f0-5310-23a4-a50c-daa504f0afe7","reviewed","ok"
"93cf50f2-3dcd-4697-a63a-5d787117a158","b2b889f0-5310-23a4-a50c-daa504f0afe7","locked","ok"
"ec66ae1c-898d-4f72-838d-e16680d4daea","0e5b478f-5048-4be2-a4da-997415ef0843","reviewed","ok"
"ec66ae1c-898d-4f72-838d-e16680d4daea","0e5b478f-5048-4be2-a4da-997415ef0843","locked","ok"
"779857bb-d677-4c7f-b858-a197bdc94a06","ec1c423a-d5ab-42aa-b03e-26d3a74e72fb","reviewed","ok"
"779857bb-d677-4c7f-b858-a197bdc94a06","ec1c423a-d5ab-42aa-b03e-26d3a74e72fb","locked","ok"
"b80a3782-7094-478f-9a71-d809eef0cf7b","68d9d70f-74fc-40ba-b339-591269ca81b4","reviewed","ok"
"b80a3782-7094-478f-9a71-d809eef0cf7b","68d9d70f-74fc-40ba-b339-591269ca81b4","locked","ok"
"bf0714f0-c1f9-4d87-a246-012c393b5aaa","572d0eaa-691a-4172-aa52-98a315b3f558","reviewed","ok"
"bf0714f0-c1f9-4d87-a246-012c393b5aaa","572d0eaa-691a-4172-aa52-98a315b3f558","locked","ok"
"387d8adb-bdb1-4362-aeeb-8bc231b09031","b2e396d9-e67b-4242-904e-7424662e7615","reviewed","ok"
"387d8adb-bdb1-4362-aeeb-8bc231b09031","b2e396d9-e67b-4242-904e-7424662e7615","locked","ok"
"13b18b85-1573-40ed-8763-92d634abffc8","3b99d1e4-a26b-4bb9-8754-9cee350bd157","reviewed","ok"
"13b18b85-1573-40ed-8763-92d634abffc8","3b99d1e4-a26b-4bb9-8754-9cee350bd157","locked","ok"
"716481a3-745d-4c3f-8e20-9f329f4f94f3","357d442c-52db-40ef-af2d-b5616e316756","reviewed","ok"
"716481a3-745d-4c3f-8e20-9f329f4f94f3","357d442c-52db-40ef-af2d-b5616e316756","locked","ok"
"b4fc3600-3ba5-496e-9474-8b6d237fd214","1c1baab2-f591-4339-963a-926846182e92","reviewed","ok"
"b4fc3600-3ba5-496e-9474-8b6d237fd214","1c1baab2-f591-4339-963a-926846182e92","locked","ok"
"bd2f4511-2d63-4bfa-97c2-c2e6e7670cf7","a8e79dbb-62c4-424f-83dd-56dbf319e539","reviewed","ok"
"bd2f4511-2d63-4bfa-97c2-c2e6e7670cf7","a8e79dbb-62c4-424f-83dd-56dbf319e539","locked","ok"
"a803ce95-432e-4d99-9d6b-4afd69a15472","2069e64c-0914-4339-bcf1-8d5582ddc6e1","reviewed","ok"
"a803ce95-432e-4d99-9d6b-4afd69a15472","2069e64c-0914-4339-bcf1-8d5582ddc6e1","locked","ok"
"2e95ef36-058c-4ee5-9023-261e7c58283d","f6a36919-07e6-46a8-ae43-e3c13d549c98","reviewed","ok"
"2e95ef36-058c-4ee5-9023-261e7c58283d","f6a36919-07e6-46a8-ae43-e3c13d549c98","locked","ok"
"78ce869f-46bb-4a12-8844-c4fa13a6ec9a","0ac1a472-16a9-46ae-85f8-fff7215ee3d9","reviewed","ok"
"78ce869f-46bb-4a12-8844-c4fa13a6ec9a","0ac1a472-16a9-46ae-85f8-fff7215ee3d9","locked","ok"
"20cce9ce-f09c-4c8f-b0af-8b3caba34c73","49d20336-ad3d-48c7-b172-fdd9c3d17e7f","reviewed","ok"
"20cce9ce-f09c-4c8f-b0af-8b3caba34c73","49d20336-ad3d-48c7-b172-fdd9c3d17e7f","locked","ok"
"31133e6e-ed56-405d-8d5a-8baeee69af8f","a4dddc0f-e194-4eb6-bfc6-078240c8d4f0","reviewed","ok"
"31133e6e-ed56-405d-8d5a-8baeee69af8f","a4dddc0f-e194-4eb6-bfc6-078240c8d4f0","locked","ok"
"9b6dcfcb-c48b-44be-9ab7-69ec9b57a8bd","93f445b2-4db4-45b1-acc5-b1bb8c21dc17","reviewed","ok"
"9b6dcfcb-c48b-44be-9ab7-69ec9b57a8bd","93f445b2-4db4-45b1-acc5-b1bb8c21dc17","locked","ok"
"3d48e0e0-5c17-4441-a3f8-8ae64e9bcd81","37a65bc7-1c55-43e7-b59a-c25f3bc3232f","reviewed","ok"
"3d48e0e0-5c17-4441-a3f8-8ae64e9bcd81","37a65bc7-1c55-43e7-b59a-c25f3bc3232f","locked","ok"
"c020415d-1e8d-4546-8199-712e6574e0ff","f225f3a4-7ad0-42d8-9ab0-acfbf821f304","reviewed","ok"
"c020415d-1e8d-4546-8199-712e6574e0ff","f225f3a4-7ad0-42d8-9ab0-acfbf821f304","locked","ok"
"403eb6de-16ab-48c8-b6a3-002a452ff15e","84b7579d-e136-4a6a-8b3f-d134e267ff39","reviewed","ok"
"403eb6de-16ab-48c8-b6a3-002a452ff15e","84b7579d-e136-4a6a-8b3f-d134e267ff39","locked","ok"
"a6c35a8f-4283-4e5c-964e-e958f18e8e49","4d2ef984-313a-468f-87f4-d5027de94736","reviewed","ok"
"a6c35a8f-4283-4e5c-964e-e958f18e8e49","4d2ef984-313a-468f-87f4-d5027de94736","locked","ok"
"1c7ad4bb-02bc-4453-8ca2-892a75657f17","023e18bf-9868-4996-a2c3-24a2382589b0","reviewed","ok"
"1c7ad4bb-02bc-4453-8ca2-892a75657f17","023e18bf-9868-4996-a2c3-24a2382589b0","locked","ok"
"75699e63-fc0f-413b-a53b-22f5c1de6799","ccb35433-91ab-4bbe-b188-9cc1671add79","reviewed","ok"
"75699e63-fc0f-413b-a53b-22f5c1de6799","ccb35433-91ab-4bbe-b188-9cc1671add79","locked","ok"
"5c642789-8ecd-47d6-89db-44742618cd42","069fdcf6-30e5-4be7-9ef2-6ae4f9631ca6","reviewed","ok"
"5c642789-8ecd-47d6-89db-44742618cd42","069fdcf6-30e5-4be7-9ef2-6ae4f9631ca6","locked","ok"
"6aff6a84-4697-4718-bf0d-519e177b4cd6","0e8e737b-8b78-48a0-b462-a09fc501039b","reviewed","ok"
"6aff6a84-4697-4718-bf0d-519e177b4cd6","0e8e737b-8b78-48a0-b462-a09fc501039b","locked","ok"
"a5d0c73e-7f13-478c-a622-97dec899ba3e","6a8a23a0-eddb-4aa1-abbc-28c8b4d4ed66","reviewed","ok"
"a5d0c73e-7f13-478c-a622-97dec899ba3e","6a8a23a0-eddb-4aa1-abbc-28c8b4d4ed66","locked","ok"
"f01e4236-2825-491e-94cc-898c0b8d5acd","15e7768f-f126-4030-a227-218a815ea259","reviewed","ok"
"f01e4236-2825-491e-94cc-898c0b8d5acd","15e7768f-f126-4030-a227-218a815ea259","locked","ok"
"c35286b4-1cba-4929-875d-10746b2a6e4b","0683c41f-da6e-4738-872a-f2cd424de015","reviewed","ok"
"c35286b4-1cba-4929-875d-10746b2a6e4b","0683c41f-da6e-4738-872a-f2cd424de015","locked","ok"
"22faf19d-c9da-4d1a-98fa-884ccce71023","6543f906-3a5b-4e9d-9672-3628cc7a032c","reviewed","ok"
"22faf19d-c9da-4d1a-98fa-884ccce71023","6543f906-3a5b-4e9d-9672-3628cc7a032c","locked","ok"
"0cb5220b-4f64-43d8-918f-c41cfea0b959","7bf9193a-dfbb-4626-8876-d7821016029b","reviewed","ok"
"0cb5220b-4f64-43d8-918f-c41cfea0b959","7bf9193a-dfbb-4626-8876-d7821016029b","locked","ok"
"83d10fa4-b86a-4142-9f2b-5f80625a6d7f","75d64ae7-691e-4226-9c46-05d217805e7d","reviewed","ok"
"83d10fa4-b86a-4142-9f2b-5f80625a6d7f","75d64ae7-691e-4226-9c46-05d217805e7d","locked","ok"
"c811fe91-4024-4211-bce5-5e5bad746726","c07b3f29-e87e-4721-8dfe-257793aae9e3","reviewed","ok"
"c811fe91-4024-4211-bce5-5e5bad746726","c07b3f29-e87e-4721-8dfe-257793aae9e3","locked","ok"
"955c7ae1-bf61-4bd5-b202-3c78bb796c19","90a4700b-5c25-481c-a0b0-07b51e1dc28c","reviewed","ok"
"955c7ae1-bf61-4bd5-b202-3c78bb796c19","90a4700b-5c25-481c-a0b0-07b51e1dc28c","locked","ok"
"739b10d4-01b2-4005-add3-a83ab9a2ff22","59d569cb-cb6d-4402-899d-c984effc6b5b","reviewed","ok"
"739b10d4-01b2-4005-add3-a83ab9a2ff22","59d569cb-cb6d-4402-899d-c984effc6b5b","locked","ok"
"a9490b09-608d-4340-89e0-a994a9f91413","d24db813-295b-cb39-e6b3-327409910c6f","reviewed","ok"
"a9490b09-608d-4340-89e0-a994a9f91413","d24db813-295b-cb39-e6b3-327409910c6f","locked","ok"
"a75ada84-d8e3-4d5f-8a06-704c90174c7b","86416829-056a-4934-aa07-ef7d78cd9171","reviewed","ok"
"a75ada84-d8e3-4d5f-8a06-704c90174c7b","86416829-056a-4934-aa07-ef7d78cd9171","locked","ok"
"feb50532-f513-44da-97f6-83e6275344a9","53bf9a36-47c0-4473-b677-29a66d1a7bdb","reviewed","ok"
"feb50532-f513-44da-97f6-83e6275344a9","53bf9a36-47c0-4473-b677-29a66d1a7bdb","locked","ok"
"af717b63-2638-48db-aea8-0766303e2ec1","ebff9225-240b-4f49-8716-356e97765194","reviewed","ok"
"af717b63-2638-48db-aea8-0766303e2ec1","ebff9225-240b-4f49-8716-356e97765194","locked","ok"
"bc8d382d-39a4-498d-bee2-1177d42e3fb1","342ec4bb-5625-4398-9b44-2963d65062a4","reviewed","ok"
"bc8d382d-39a4-498d-bee2-1177d42e3fb1","342ec4bb-5625-4398-9b44-2963d65062a4","locked","ok"
"4b832f7b-3d64-4965-bd5d-d798c2350b99","8fdb774d-5e18-4742-bbe3-c0ea16495df9","reviewed","ok"
"4b832f7b-3d64-4965-bd5d-d798c2350b99","8fdb774d-5e18-4742-bbe3-c0ea16495df9","locked","ok"
"804e2035-a692-4d7f-b385-93c93e495d0c","f779e3de-96b0-43c3-808c-ba39793625af","reviewed","ok"
"804e2035-a692-4d7f-b385-93c93e495d0c","f779e3de-96b0-43c3-808c-ba39793625af","locked","ok"
"ba910b77-d05f-4555-b482-42aac23f47ff","4c7ab956-c83b-4308-8218-bcf571e7367e","reviewed","ok"
"ba910b77-d05f-4555-b482-42aac23f47ff","4c7ab956-c83b-4308-8218-bcf571e7367e","locked","ok"
"3946a2e2-9643-47e6-b046-a07ad2ecf752","c8712e3e-a1a8-4b02-9294-7aaafd1ed152","reviewed","ok"
"3946a2e2-9643-47e6-b046-a07ad2ecf752","c8712e3e-a1a8-4b02-9294-7aaafd1ed152","locked","ok"
"25bd110b-6f00-4ef1-aa54-6f55ac30da4f","a5b4857a-6bf4-4a05-97f4-7476a3f405a2","reviewed","ok"
"25bd110b-6f00-4ef1-aa54-6f55ac30da4f","a5b4857a-6bf4-4a05-97f4-7476a3f405a2","locked","ok"
"086bbb9f-1480-4c81-8e8a-43bfb7010c59","d1979e85-7942-4fdd-a5fa-b1d2e29f5977","reviewed","ok"
"086bbb9f-1480-4c81-8e8a-43bfb7010c59","d1979e85-7942-4fdd-a5fa-b1d2e29f5977","locked","ok"
"8283cb49-2d80-49ca-abbc-2b4716059a1a","3b2102a2-bd53-42bb-82c5-a617816fa09b","reviewed","ok"
"8283cb49-2d80-49ca-abbc-2b4716059a1a","3b2102a2-bd53-42bb-82c5-a617816fa09b","locked","ok"
"662843b8-1f80-4298-8b8f-ae92e7c429a1","14c51cd0-d60f-42bb-a584-89639d2306fa","reviewed","ok"
"662843b8-1f80-4298-8b8f-ae92e7c429a1","14c51cd0-d60f-42bb-a584-89639d2306fa","locked","ok"
"10888ab8-c002-45c9-9495-a7dc5e17cb8b","55cde475-d4af-4ff7-b347-b51066736cab","reviewed","ok"
"10888ab8-c002-45c9-9495-a7dc5e17cb8b","55cde475-d4af-4ff7-b347-b51066736cab","locked","ok"
"f389e5d3-e17e-4df9-952c-e1e05eecbc42","6f182884-0443-48e2-ad72-601b4ad101ab","reviewed","ok"
"f389e5d3-e17e-4df9-952c-e1e05eecbc42","6f182884-0443-48e2-ad72-601b4ad101ab","locked","ok"
"e40929ee-de4e-4e1c-beae-7b34938360b8","420312ba-2e38-4e16-a836-7e6764a05535","reviewed","ok"
"e40929ee-de4e-4e1c-beae-7b34938360b8","420312ba-2e38-4e16-a836-7e6764a05535","locked","ok"
"bbe1df5a-71ab-4b94-8721-4d96ed77a288","b46402a0-947a-4fed-a122-1e655785e683","reviewed","ok"
"bbe1df5a-71ab-4b94-8721-4d96ed77a288","b46402a0-947a-4fed-a122-1e655785e683","locked","ok"
"0cd5902c-14b2-456c-ba15-409b92f9f587","53bf1e3b-881b-44cd-9dc7-f385d16ae13c","reviewed","ok"
"0cd5902c-14b2-456c-ba15-409b92f9f587","53bf1e3b-881b-44cd-9dc7-f385d16ae13c","locked","ok"
"5e85baad-1164-4050-80c7-8be8ee5796da","b2983344-9a73-4205-bc92-76949ad7d588","reviewed","ok"
"5e85baad-1164-4050-80c7-8be8ee5796da","b2983344-9a73-4205-bc92-76949ad7d588","locked","ok"
"6e77f6bd-7333-4f8d-938c-1c027267f794","c18d927f-2eab-49db-b302-a017cf1f2193","reviewed","ok"
"6e77f6bd-7333-4f8d-938c-1c027267f794","c18d927f-2eab-49db-b302-a017cf1f2193","locked","ok"
"1d2d9f05-44ba-4860-82d5-5dbd5b0e5471","a5ece133-4cad-4641-8caa-5e593c34e888","reviewed","ok"
"1d2d9f05-44ba-4860-82d5-5dbd5b0e5471","a5ece133-4cad-4641-8caa-5e593c34e888","locked","ok"
"0878a296-a927-46db-ba96-6a50b50657fa","7571611f-335f-419f-bb07-46408833d294","reviewed","ok"
"0878a296-a927-46db-ba96-6a50b50657fa","7571611f-335f-419f-bb07-46408833d294","locked","ok"
"6a621db7-da18-4964-a7c8-06ca4dee8bd4","93787b38-00f2-449d-945d-5770e4a0c553","reviewed","ok"
"6a621db7-da18-4964-a7c8-06ca4dee8bd4","93787b38-00f2-449d-945d-5770e4a0c553","locked","ok"
"6a4bc927-1c99-4255-8690-3745cf98f190","cd48d660-2fee-415a-8bd5-e6e78324d73c","reviewed","ok"
"6a4bc927-1c99-4255-8690-3745cf98f190","cd48d660-2fee-415a-8bd5-e6e78324d73c","locked","ok"
"1c72540b-addc-4ef2-b6a6-b67fb02ecfc9","a3ea6cd9-eb80-4bf0-a4fd-3043d8749d00","reviewed","ok"
"1c72540b-addc-4ef2-b6a6-b67fb02ecfc9","a3ea6cd9-eb80-4bf0-a4fd-3043d8749d00","locked","ok"
"b9fcbe50-8f70-4f4a-ae5f-58680853e290","fac566e1-1cba-4017-9733-f13cc31b1aa6","reviewed","ok"
"b9fcbe50-8f70-4f4a-ae5f-58680853e290","fac566e1-1cba-4017-9733-f13cc31b1aa6","locked","ok"
"3d19afec-5002-45ca-9d9e-745d4bcfc44d","0a3778a1-aa66-4cad-805e-beb8ef4a9b2b","reviewed","ok"
"3d19afec-5002-45ca-9d9e-745d4bcfc44d","0a3778a1-aa66-4cad-805e-beb8ef4a9b2b","locked","ok"
"4014ed8b-6f88-438b-a54c-67ce6e5cf8f6","ba7bcb95-6dbb-4db1-b65b-e503f838f456","reviewed","ok"
"4014ed8b-6f88-438b-a54c-67ce6e5cf8f6","ba7bcb95-6dbb-4db1-b65b-e503f838f456","locked","ok"
"0d2f5073-67b5-4a82-8af2-29fb31cf52ef","23c0eda6-6163-457d-92b3-1fb9b06f4745","reviewed","ok"
"0d2f5073-67b5-4a82-8af2-29fb31cf52ef","23c0eda6-6163-457d-92b3-1fb9b06f4745","locked","ok"
"4aaadc08-c2c7-41f1-94c4-36b5148bef49","6d0f52ab-fc19-4d0f-b039-cec519f82dea","reviewed","ok"
"4aaadc08-c2c7-41f1-94c4-36b5148bef49","6d0f52ab-fc19-4d0f-b039-cec519f82dea","locked","ok"
"d82b790e-08aa-4c0c-9121-941091a5a066","f99a5f86-7b21-4036-8de3-2c5f633fff73","reviewed","ok"
"d82b790e-08aa-4c0c-9121-941091a5a066","f99a5f86-7b21-4036-8de3-2c5f633fff73","locked","ok"
"d4568082-1dd3-4d41-a37f-2226087fdffc","e6ae56a5-8fb5-4dab-a838-59ac2c665fc0","reviewed","ok"
"d4568082-1dd3-4d41-a37f-2226087fdffc","e6ae56a5-8fb5-4dab-a838-59ac2c665fc0","locked","ok"
"5c524109-c556-45df-92f2-06aea2a441d0","4ba00176-6b3d-4873-ae98-62b2fb33fecf","reviewed","ok"
"5c524109-c556-45df-92f2-06aea2a441d0","4ba00176-6b3d-4873-ae98-62b2fb33fecf","locked","ok"
"3e3da100-0964-4047-ba19-7488dca35891","fd797be4-4857-4885-a456-52d9ce38df94","reviewed","ok"
"3e3da100-0964-4047-ba19-7488dca35891","fd797be4-4857-4885-a456-52d9ce38df94","locked","ok"
"cd824e97-4429-4924-af2d-81f2670a0525","ed452a5c-75d7-4e2c-847d-7dff14a6b022","reviewed","ok"
"cd824e97-4429-4924-af2d-81f2670a0525","ed452a5c-75d7-4e2c-847d-7dff14a6b022","locked","ok"
"1052b487-7084-4b0b-b8ff-40c63e3a4913","6b804126-1dae-4221-aba6-7896579a048a","reviewed","ok"
"1052b487-7084-4b0b-b8ff-40c63e3a4913","6b804126-1dae-4221-aba6-7896579a048a","locked","ok"
"baea0726-96fe-4d76-8012-37f8bc706310","9044d257-b50a-4e24-8ef1-f69b59b78a91","reviewed","ok"
"baea0726-96fe-4d76-8012-37f8bc706310","9044d257-b50a-4e24-8ef1-f69b59b78a91","locked","ok"
"32819aa6-5ca8-4105-9cb1-6c3057e8ed99","6e107aa5-c9e0-4888-a7e9-862e98bea935","reviewed","ok"
"32819aa6-5ca8-4105-9cb1-6c3057e8ed99","6e107aa5-c9e0-4888-a7e9-862e98bea935","locked","ok"
"7742c2d5-e071-46a7-9467-0d6adca94721","4623fffb-b9ec-4558-90d5-f3f24d504e06","reviewed","ok"
"7742c2d5-e071-46a7-9467-0d6adca94721","4623fffb-b9ec-4558-90d5-f3f24d504e06","locked","ok"
"c9ef69a7-1aa7-4a70-a6b8-f2e86b9f75ae","af53b54e-1844-450a-b3e2-e16020be4533","reviewed","ok"
"c9ef69a7-1aa7-4a70-a6b8-f2e86b9f75ae","af53b54e-1844-450a-b3e2-e16020be4533","locked","ok"
"47568a16-b57e-4889-aafc-94b8c07d814b","0140aef7-82c3-45de-be0d-e9286820ee7f","reviewed","ok"
"47568a16-b57e-4889-aafc-94b8c07d814b","0140aef7-82c3-45de-be0d-e9286820ee7f","locked","ok"
"50574bad-1003-408f-9f30-5231acb7ebd5","a704c46a-26db-43f5-9ece-3e339a15ac3b","reviewed","ok"
"50574bad-1003-408f-9f30-5231acb7ebd5","a704c46a-26db-43f5-9ece-3e339a15ac3b","locked","ok"
"01efc974-75ac-4dfe-9e39-12f3e6dc3fb3","39c359f9-b85b-4c3e-9a0b-e67ed39d8c4c","reviewed","ok"
"01efc974-75ac-4dfe-9e39-12f3e6dc3fb3","39c359f9-b85b-4c3e-9a0b-e67ed39d8c4c","locked","ok"
"3c87a4c9-276e-4da7-9ab6-cd83ed28fd65","d7285f63-0e95-446a-ac3a-9b01fe376174","reviewed","ok"
"3c87a4c9-276e-4da7-9ab6-cd83ed28fd65","d7285f63-0e95-446a-ac3a-9b01fe376174","locked","ok"
"f1bf5eb8-573d-4252-8c82-e8492140456f","55445373-0670-480b-9789-76cf81fef778","reviewed","ok"
"f1bf5eb8-573d-4252-8c82-e8492140456f","55445373-0670-480b-9789-76cf81fef778","locked","ok"
"ef0cbd2e-1d8b-4fc4-b42b-7aebb05e9b26","afe864dd-13da-4bb1-a63e-afceaa14fe6a","reviewed","ok"
"ef0cbd2e-1d8b-4fc4-b42b-7aebb05e9b26","afe864dd-13da-4bb1-a63e-afceaa14fe6a","locked","ok"
"4bdb4cfa-de8e-468e-b603-5b9ed8f19d1a","b0e8a0b7-df35-4f9e-9bdb-dfa6558e2b7a","reviewed","ok"
"4bdb4cfa-de8e-468e-b603-5b9ed8f19d1a","b0e8a0b7-df35-4f9e-9bdb-dfa6558e2b7a","locked","ok"
"153579d0-055c-4b1b-838d-c66ffd84a9c7","47ccac5a-76d5-417d-9acf-7096df227bba","reviewed","ok"
"153579d0-055c-4b1b-838d-c66ffd84a9c7","47ccac5a-76d5-417d-9acf-7096df227bba","locked","ok"
"07386479-477a-4700-970d-dc8be9e62bcc","f0438d84-6f03-45a4-a48e-44336c8e15e7","reviewed","ok"
"07386479-477a-4700-970d-dc8be9e62bcc","f0438d84-6f03-45a4-a48e-44336c8e15e7","locked","ok"
"2cdcb148-db55-4a73-a7f7-0feb1e93e225","dcf342df-0b93-4e2c-91a1-42e0781cd12c","reviewed","ok"
"2cdcb148-db55-4a73-a7f7-0feb1e93e225","dcf342df-0b93-4e2c-91a1-42e0781cd12c","locked","ok"
"49c341af-2a83-4dbb-bea5-44634542cb79","dbed7599-7bab-45e3-ab53-cb8cbb8a1c55","reviewed","ok"
"49c341af-2a83-4dbb-bea5-44634542cb79","dbed7599-7bab-45e3-ab53-cb8cbb8a1c55","locked","ok"
"e0b20842-506b-4fc5-819c-5b7c5dcc7f3b","e2fc8cb4-eb3e-41dc-b14d-70ea45e8ad4d","reviewed","ok"
"e0b20842-506b-4fc5-819c-5b7c5dcc7f3b","e2fc8cb4-eb3e-41dc-b14d-70ea45e8ad4d","locked","ok"
"f7fc2c51-8fdb-4aac-84b5-95baf06e5e22","da8b77aa-4e53-4876-be17-f8f96e1f2913","reviewed","ok"
"f7fc2c51-8fdb-4aac-84b5-95baf06e5e22","da8b77aa-4e53-4876-be17-f8f96e1f2913","locked","ok"
"363b39e5-b4d2-4beb-8bc2-a697792fa70f","7aa6a5c3-2e2a-46c9-b5cf-d8a2168f4f88","reviewed","ok"
"363b39e5-b4d2-4beb-8bc2-a697792fa70f","7aa6a5c3-2e2a-46c9-b5cf-d8a2168f4f88","locked","ok"
"c3ef773c-de75-48fa-ad9c-bd33c14a20ed","0734c7f5-2098-4834-9730-47626b2d2704","reviewed","ok"
"c3ef773c-de75-48fa-ad9c-bd33c14a20ed","0734c7f5-2098-4834-9730-47626b2d2704","locked","ok"
"2a63d203-9dff-4fcf-864f-4503d465735d","c5d44e15-072a-4557-ad7d-f61221fe61c7","reviewed","ok"
"2a63d203-9dff-4fcf-864f-4503d465735d","c5d44e15-072a-4557-ad7d-f61221fe61c7","locked","ok"
"9db4f24d-afe6-4669-9f63-6140ead430dc","c0a7c245-3fb1-4a85-9f8e-2c3399bf68af","reviewed","ok"
"9db4f24d-afe6-4669-9f63-6140ead430dc","c0a7c245-3fb1-4a85-9f8e-2c3399bf68af","locked","ok"
"ce4bcd3d-bf1d-4775-a47e-df65f0a33b85","a5f18325-af4e-4040-95ca-5007d0ed75ab","reviewed","ok"
"ce4bcd3d-bf1d-4775-a47e-df65f0a33b85","a5f18325-af4e-4040-95ca-5007d0ed75ab","locked","ok"
"d9a9516c-d3f7-47dc-ba77-ad6a588bd731","7d94ff40-34f9-47fe-9caa-9eae0dc38116","reviewed","ok"
"d9a9516c-d3f7-47dc-ba77-ad6a588bd731","7d94ff40-34f9-47fe-9caa-9eae0dc38116","locked","ok"
"19ac7599-b926-439c-a149-1b355552fd68","9ea559c5-2c7b-49b4-8ab0-98938fd471df","reviewed","ok"
"19ac7599-b926-439c-a149-1b355552fd68","9ea559c5-2c7b-49b4-8ab0-98938fd471df","locked","ok"
"20d42ec6-3764-434a-a990-d7a926e7eda4","1086ea3f-d400-4ef1-a31a-67b153780627","reviewed","ok"
"20d42ec6-3764-434a-a990-d7a926e7eda4","1086ea3f-d400-4ef1-a31a-67b153780627","locked","ok"
"5e44f457-2fd6-494a-8197-5d7d2e4a9204","8ac1aa30-49ea-459c-871b-685f98a31fc9","reviewed","ok"
"5e44f457-2fd6-494a-8197-5d7d2e4a9204","8ac1aa30-49ea-459c-871b-685f98a31fc9","locked","ok"
"e1938690-bee7-4b30-b064-22be0828add3","cd574056-f811-4f7b-8fdd-a4e37d0c9772","reviewed","ok"
"e1938690-bee7-4b30-b064-22be0828add3","cd574056-f811-4f7b-8fdd-a4e37d0c9772","locked","ok"
"20c812d1-4cf9-4f62-a93e-ebc05698ca58","c91ecdcc-7fc9-4d23-b3b7-9122ce81cf9a","reviewed","ok"
"20c812d1-4cf9-4f62-a93e-ebc05698ca58","c91ecdcc-7fc9-4d23-b3b7-9122ce81cf9a","locked","ok"
