"question_id","year","question_number","source_ref"
,"2023","224","PUBAD-P1-2023-7c"
,"2023","225","PUBAD-P1-2023-8a"
,"2023","226","PUBAD-P1-2023-8b"
,"2023","227","PUBAD-P1-2023-8c"
,"2022","200","PUBAD-P1-2022-1a"
,"2022","201","PUBAD-P1-2022-1b"
,"2022","202","PUBAD-P1-2022-1c"
,"2022","203","PUBAD-P1-2022-1d"
,"2022","204","PUBAD-P1-2022-1e"
,"2022","205","PUBAD-P1-2022-2a"
,"2022","206","PUBAD-P1-2022-2b"
,"2022","207","PUBAD-P1-2022-2c"
,"2022","208","PUBAD-P1-2022-3a"
,"2022","209","PUBAD-P1-2022-3b"
,"2022","210","PUBAD-P1-2022-3c"
,"2022","211","PUBAD-P1-2022-3d"
,"2022","212","PUBAD-P1-2022-3e"
,"2022","213","PUBAD-P1-2022-4a"
,"2022","214","PUBAD-P1-2022-4b"
,"2022","215","PUBAD-P1-2022-4c"
,"2022","216","PUBAD-P1-2022-5a"
,"2022","217","PUBAD-P1-2022-5b"
,"2022","218","PUBAD-P1-2022-5c"
,"2021","200","PUBAD-P1-2021-1a"
,"2021","201","PUBAD-P1-2021-1b"
,"2021","202","PUBAD-P1-2021-1c"
,"2021","203","PUBAD-P1-2021-1d"
,"2021","204","PUBAD-P1-2021-1e"
,"2021","205","PUBAD-P1-2021-2a"
,"2021","206","PUBAD-P1-2021-2b"
,"2021","207","PUBAD-P1-2021-2c"
,"2021","208","PUBAD-P1-2021-3a"
,"2021","209","PUBAD-P1-2021-3b"
,"2021","210","PUBAD-P1-2021-3c"
,"2021","211","PUBAD-P1-2021-4a"
,"2021","212","PUBAD-P1-2021-4b"
,"2021","213","PUBAD-P1-2021-4c"
,"2021","214","PUBAD-P1-2021-5a"
,"2021","215","PUBAD-P1-2021-5b"
,"2021","216","PUBAD-P1-2021-5c"
,"2021","217","PUBAD-P1-2021-5d"
,"2021","218","PUBAD-P1-2021-5e"
,"2021","219","PUBAD-P1-2021-6a"
,"2021","220","PUBAD-P1-2021-6b"
,"2021","221","PUBAD-P1-2021-6c"
,"2021","222","PUBAD-P1-2021-7a"
,"2021","223","PUBAD-P1-2021-7b"
,"2021","224","PUBAD-P1-2021-7c"
,"2021","225","PUBAD-P1-2021-8a"
,"2021","226","PUBAD-P1-2021-8b"
,"2021","227","PUBAD-P1-2021-8c"
,"2020","200","PUBAD-P1-2020-1a"
,"2020","201","PUBAD-P1-2020-1b"
,"2020","202","PUBAD-P1-2020-1d"
,"2020","203","PUBAD-P1-2020-1e"
,"2020","204","PUBAD-P1-2020-2a"
,"2020","205","PUBAD-P1-2020-2b"
,"2020","206","PUBAD-P1-2020-2c"
,"2020","207","PUBAD-P1-2020-3a"
,"2020","208","PUBAD-P1-2020-3b"
,"2020","209","PUBAD-P1-2020-3c"
,"2020","210","PUBAD-P1-2020-4a"
,"2020","211","PUBAD-P1-2020-4b"
,"2020","212","PUBAD-P1-2020-4c"
,"2020","213","PUBAD-P1-2020-5a"
,"2020","214","PUBAD-P1-2020-5b"
,"2020","215","PUBAD-P1-2020-5c"
,"2020","216","PUBAD-P1-2020-5d"
,"2020","217","PUBAD-P1-2020-5e"
,"2020","218","PUBAD-P1-2020-6a"
,"2020","219","PUBAD-P1-2020-6b"
,"2020","220","PUBAD-P1-2020-6c"
,"2020","221","PUBAD-P1-2020-7a"
,"2020","222","PUBAD-P1-2020-7b"
,"2020","223","PUBAD-P1-2020-7c"
,"2020","224","PUBAD-P1-2020-8a"
,"2020","225","PUBAD-P1-2020-8b"
,"2020","226","PUBAD-P1-2020-8c"
,"2019","200","PUBAD-P1-2019-1a"
,"2019","201","PUBAD-P1-2019-1b"
,"2019","202","PUBAD-P1-2019-1c"
,"2019","203","PUBAD-P1-2019-1d"
,"2019","204","PUBAD-P1-2019-1e"
,"2019","205","PUBAD-P1-2019-2a"
,"2019","206","PUBAD-P1-2019-2b"
,"2019","207","PUBAD-P1-2019-2c"
,"2019","208","PUBAD-P1-2019-3a"
,"2019","209","PUBAD-P1-2019-3b"
,"2019","210","PUBAD-P1-2019-3c"
,"2019","211","PUBAD-P1-2019-4a"
,"2019","212","PUBAD-P1-2019-4b"
,"2019","213","PUBAD-P1-2019-4c"
,"2019","214","PUBAD-P1-2019-5a"
,"2019","215","PUBAD-P1-2019-5b"
,"2019","216","PUBAD-P1-2019-5c"
,"2019","217","PUBAD-P1-2019-5d"
,"2019","218","PUBAD-P1-2019-5e"
,"2019","219","PUBAD-P1-2019-6a"
,"2019","220","PUBAD-P1-2019-6b"
,"2019","221","PUBAD-P1-2019-6c"
,"2019","222","PUBAD-P1-2019-7a"
,"2019","223","PUBAD-P1-2019-7b"
,"2019","224","PUBAD-P1-2019-7f"
,"2019","225","PUBAD-P1-2019-8a"
,"2019","226","PUBAD-P1-2019-8b"
,"2019","227","PUBAD-P1-2019-8c"
,"2018","200","PUBAD-P1-2018-1a"
,"2018","201","PUBAD-P1-2018-1b"
,"2018","202","PUBAD-P1-2018-1c"
,"2018","203","PUBAD-P1-2018-1d"
,"2018","204","PUBAD-P1-2018-1e"
,"2018","205","PUBAD-P1-2018-2a"
,"2018","206","PUBAD-P1-2018-2b"
,"2018","207","PUBAD-P1-2018-2c"
,"2018","208","PUBAD-P1-2018-3a"
,"2018","209","PUBAD-P1-2018-3b"
,"2018","210","PUBAD-P1-2018-3c"
,"2018","211","PUBAD-P1-2018-4a"
,"2018","212","PUBAD-P1-2018-4b"
,"2018","213","PUBAD-P1-2018-4c"
,"2018","214","PUBAD-P1-2018-5a"
,"2018","215","PUBAD-P1-2018-5b"
,"2018","216","PUBAD-P1-2018-5c"
,"2018","217","PUBAD-P1-2018-5d"
,"2018","218","PUBAD-P1-2018-5e"
,"2018","219","PUBAD-P1-2018-6a"
,"2018","220","PUBAD-P1-2018-6b"
,"2018","221","PUBAD-P1-2018-6c"
,"2018","222","PUBAD-P1-2018-7a"
,"2018","223","PUBAD-P1-2018-7b"
,"2018","224","PUBAD-P1-2018-7c"
,"2018","225","PUBAD-P1-2018-8a"
,"2018","226","PUBAD-P1-2018-8b"
,"2018","227","PUBAD-P1-2018-8c"
,"2017","200","PUBAD-P1-2017-1a"
,"2017","201","PUBAD-P1-2017-1b"
,"2017","202","PUBAD-P1-2017-1c"
,"2017","203","PUBAD-P1-2017-1d"
,"2017","204","PUBAD-P1-2017-1e"
,"2017","205","PUBAD-P1-2017-2a"
,"2017","206","PUBAD-P1-2017-2b"
,"2017","207","PUBAD-P1-2017-2c"
,"2017","208","PUBAD-P1-2017-3a"
,"2017","209","PUBAD-P1-2017-3b"
,"2017","210","PUBAD-P1-2017-3c"
,"2017","211","PUBAD-P1-2017-4a"
,"2017","212","PUBAD-P1-2017-4b"
,"2017","213","PUBAD-P1-2017-4c"
,"2017","214","PUBAD-P1-2017-5a"
,"2017","215","PUBAD-P1-2017-5b"
,"2017","216","PUBAD-P1-2017-5c"
,"2017","217","PUBAD-P1-2017-5d"
,"2017","218","PUBAD-P1-2017-5e"
,"2017","219","PUBAD-P1-2017-7a"
,"2017","220","PUBAD-P1-2017-7b"
,"2017","221","PUBAD-P1-2017-7c"
,"2017","222","PUBAD-P1-2017-8a"
,"2017","223","PUBAD-P1-2017-8b"
,"2017","224","PUBAD-P1-2017-8c"
,"2016","200","PUBAD-P1-2016-1a"
,"2016","201","PUBAD-P1-2016-1b"
,"2016","202","PUBAD-P1-2016-1f"
,"2016","203","PUBAD-P1-2016-2a"
,"2016","204","PUBAD-P1-2016-2b"
,"2016","205","PUBAD-P1-2016-2c"
,"2016","206","PUBAD-P1-2016-3a"
,"2016","207","PUBAD-P1-2016-3b"
,"2016","208","PUBAD-P1-2016-3c"
,"2016","209","PUBAD-P1-2016-4a"
,"2016","210","PUBAD-P1-2016-4b"
,"2016","211","PUBAD-P1-2016-4c"
,"2016","212","PUBAD-P1-2016-5a"
,"2016","213","PUBAD-P1-2016-5b"
,"2016","214","PUBAD-P1-2016-5c"
,"2016","215","PUBAD-P1-2016-5d"
,"2016","216","PUBAD-P1-2016-5e"
,"2016","217","PUBAD-P1-2016-6a"
,"2016","218","PUBAD-P1-2016-6b"
,"2016","219","PUBAD-P1-2016-6c"
,"2016","220","PUBAD-P1-2016-7a"
,"2016","221","PUBAD-P1-2016-7b"
,"2016","222","PUBAD-P1-2016-7c"
,"2016","223","PUBAD-P1-2016-8a"
,"2016","224","PUBAD-P1-2016-8b"
,"2016","225","PUBAD-P1-2016-8c"
,"2015","200","PUBAD-P1-2015-1a"
,"2015","201","PUBAD-P1-2015-1b"
,"2015","202","PUBAD-P1-2015-1c"
,"2015","203","PUBAD-P1-2015-1d"
,"2015","204","PUBAD-P1-2015-1e"
,"2015","205","PUBAD-P1-2015-2a"
,"2015","206","PUBAD-P1-2015-2b"
,"2015","207","PUBAD-P1-2015-2c"
,"2015","208","PUBAD-P1-2015-3a"
,"2015","209","PUBAD-P1-2015-3b"
,"2015","210","PUBAD-P1-2015-3c"
,"2015","211","PUBAD-P1-2015-4a"
,"2015","212","PUBAD-P1-2015-4b"
,"2015","213","PUBAD-P1-2015-4c"
,"2015","214","PUBAD-P1-2015-5a"
,"2015","215","PUBAD-P1-2015-5b"
,"2015","216","PUBAD-P1-2015-5c"
,"2015","217","PUBAD-P1-2015-5d"
,"2015","218","PUBAD-P1-2015-5e"
,"2015","219","PUBAD-P1-2015-6a"
,"2015","220","PUBAD-P1-2015-6b"
,"2015","221","PUBAD-P1-2015-6c"
,"2015","222","PUBAD-P1-2015-7a"
,"2015","223","PUBAD-P1-2015-7b"
,"2015","224","PUBAD-P1-2015-7c"
,"2015","225","PUBAD-P1-2015-8a"
,"2015","226","PUBAD-P1-2015-8b"
,"2015","227","PUBAD-P1-2015-8c"
,"2014","200","PUBAD-P1-2014-1a"
,"2014","201","PUBAD-P1-2014-1b"
,"2014","202","PUBAD-P1-2014-1c"
,"2014","203","PUBAD-P1-2014-1d"
,"2014","204","PUBAD-P1-2014-1e"
,"2014","205","PUBAD-P1-2014-2a"
,"2014","206","PUBAD-P1-2014-2b"
,"2014","207","PUBAD-P1-2014-2c"
,"2014","208","PUBAD-P1-2014-3a"
,"2014","209","PUBAD-P1-2014-3b"
,"2014","210","PUBAD-P1-2014-3c"
,"2014","211","PUBAD-P1-2014-4a"
,"2014","212","PUBAD-P1-2014-4b"
,"2014","213","PUBAD-P1-2014-4c"
,"2014","214","PUBAD-P1-2014-5a"
,"2014","215","PUBAD-P1-2014-5b"
,"2014","216","PUBAD-P1-2014-5c"
,"2014","217","PUBAD-P1-2014-5d"
,"2014","218","PUBAD-P1-2014-5e"
,"2014","219","PUBAD-P1-2014-6a"
,"2014","220","PUBAD-P1-2014-6b"
,"2014","221","PUBAD-P1-2014-6c"
,"2014","222","PUBAD-P1-2014-7a"
,"2014","223","PUBAD-P1-2014-7b"
,"2014","224","PUBAD-P1-2014-7c"
,"2014","225","PUBAD-P1-2014-8a"
,"2014","226","PUBAD-P1-2014-8b"
,"2014","227","PUBAD-P1-2014-8c"
,"2013","200","PUBAD-P1-2013-1a"
,"2013","201","PUBAD-P1-2013-1b"
,"2013","202","PUBAD-P1-2013-1c"
,"2013","203","PUBAD-P1-2013-1d"
,"2013","204","PUBAD-P1-2013-1e"
,"2013","205","PUBAD-P1-2013-2a"
,"2013","206","PUBAD-P1-2013-2b"
,"2013","207","PUBAD-P1-2013-2c"
,"2013","208","PUBAD-P1-2013-3a"
,"2013","209","PUBAD-P1-2013-3b"
,"2013","210","PUBAD-P1-2013-3c"
,"2013","211","PUBAD-P1-2013-4a"
,"2013","212","PUBAD-P1-2013-4b"
,"2013","213","PUBAD-P1-2013-5a"
,"2013","214","PUBAD-P1-2013-5b"
,"2013","215","PUBAD-P1-2013-5c"
,"2013","216","PUBAD-P1-2013-5d"
,"2013","217","PUBAD-P1-2013-5e"
,"2013","218","PUBAD-P1-2013-6a"
,"2013","219","PUBAD-P1-2013-6b"
,"2013","220","PUBAD-P1-2013-6c"
,"2013","221","PUBAD-P1-2013-7a"
,"2013","222","PUBAD-P1-2013-7b"
,"2013","223","PUBAD-P1-2013-7c"
,"2013","224","PUBAD-P1-2013-8a"
,"2013","225","PUBAD-P1-2013-8b"
,"2013","226","PUBAD-P1-2013-8c"
,"2013","227","PUBAD-P1-2013-8d"
,"2013","228","PUBAD-P1-2013-8e"
,"2012","200","PUBAD-P1-2012-1a"
,"2012","201","PUBAD-P1-2012-1b"
,"2012","202","PUBAD-P1-2012-1c"
,"2012","203","PUBAD-P1-2012-1d"
,"2012","204","PUBAD-P1-2012-1e"
,"2012","205","PUBAD-P1-2012-2a"
,"2012","206","PUBAD-P1-2012-2b"
,"2012","207","PUBAD-P1-2012-2c"
,"2012","208","PUBAD-P1-2012-3a"
,"2012","209","PUBAD-P1-2012-3b"
,"2012","210","PUBAD-P1-2012-3c"
,"2012","211","PUBAD-P1-2012-4a"
,"2012","212","PUBAD-P1-2012-4b"
,"2012","213","PUBAD-P1-2012-4c"
,"2012","214","PUBAD-P1-2012-5a"
,"2012","215","PUBAD-P1-2012-5b"
,"2012","216","PUBAD-P1-2012-5c"
,"2012","217","PUBAD-P1-2012-5d"
,"2012","218","PUBAD-P1-2012-5e"
,"2012","219","PUBAD-P1-2012-6a"
,"2012","220","PUBAD-P1-2012-6b"
,"2012","221","PUBAD-P1-2012-6c"
,"2012","222","PUBAD-P1-2012-7a"
,"2012","223","PUBAD-P1-2012-7b"
,"2012","224","PUBAD-P1-2012-7c"
,"2012","225","PUBAD-P1-2012-8a"
,"2012","226","PUBAD-P1-2012-8b"
,"2011","200","PUBAD-P1-2011-1a"
,"2011","201","PUBAD-P1-2011-1b"
,"2011","202","PUBAD-P1-2011-1c"
,"2011","203","PUBAD-P1-2011-2a"
,"2011","204","PUBAD-P1-2011-2b"
,"2011","205","PUBAD-P1-2011-3a"
,"2011","206","PUBAD-P1-2011-3b"
,"2011","207","PUBAD-P1-2011-4a"
,"2011","208","PUBAD-P1-2011-4b"
,"2011","209","PUBAD-P1-2011-4c"
,"2011","210","PUBAD-P1-2011-5a"
,"2011","211","PUBAD-P1-2011-5b"
,"2011","212","PUBAD-P1-2011-5c"
,"2011","213","PUBAD-P1-2011-6a"
,"2011","214","PUBAD-P1-2011-6b"
,"2011","215","PUBAD-P1-2011-7a"
,"2011","216","PUBAD-P1-2011-7b"
,"2011","217","PUBAD-P1-2011-7c"
,"2011","218","PUBAD-P1-2011-7d"
,"2011","219","PUBAD-P1-2011-8a"
,"2011","220","PUBAD-P1-2011-8b"
