"question_id","year","question_number","source_ref"
,"2023","569","HIST-P2-2023-6a"
,"2023","570","HIST-P2-2023-6b"
,"2023","571","HIST-P2-2023-6c"
,"2023","572","HIST-P2-2023-7a"
,"2023","573","HIST-P2-2023-7b"
,"2023","574","HIST-P2-2023-7c"
,"2023","575","HIST-P2-2023-8a"
,"2023","576","HIST-P2-2023-8b"
,"2023","577","HIST-P2-2023-8c"
,"2022","550","HIST-P2-2022-1a"
,"2022","551","HIST-P2-2022-1b"
,"2022","552","HIST-P2-2022-1c"
,"2022","553","HIST-P2-2022-1d"
,"2022","554","HIST-P2-2022-1e"
,"2022","555","HIST-P2-2022-2a"
,"2022","556","HIST-P2-2022-2b"
,"2022","557","HIST-P2-2022-2c"
,"2022","558","HIST-P2-2022-3a"
,"2022","559","HIST-P2-2022-3b"
,"2022","560","HIST-P2-2022-3c"
,"2022","561","HIST-P2-2022-4a"
,"2022","562","HIST-P2-2022-4b"
,"2022","563","HIST-P2-2022-4c"
,"2022","564","HIST-P2-2022-5a"
,"2022","565","HIST-P2-2022-5b"
,"2022","566","HIST-P2-2022-5c"
,"2022","567","HIST-P2-2022-5d"
,"2022","568","HIST-P2-2022-5e"
,"2022","569","HIST-P2-2022-6a"
,"2022","570","HIST-P2-2022-6b"
,"2022","571","HIST-P2-2022-6c"
,"2022","572","HIST-P2-2022-7a"
,"2022","573","HIST-P2-2022-7b"
,"2022","574","HIST-P2-2022-7c"
,"2022","575","HIST-P2-2022-8a"
,"2022","576","HIST-P2-2022-8b"
,"2022","577","HIST-P2-2022-8c"
,"2021","550","HIST-P2-2021-1a"
,"2021","551","HIST-P2-2021-1b"
,"2021","552","HIST-P2-2021-1c"
,"2021","553","HIST-P2-2021-1d"
,"2021","554","HIST-P2-2021-1e"
,"2021","555","HIST-P2-2021-2a"
,"2021","556","HIST-P2-2021-2b"
,"2021","557","HIST-P2-2021-2c"
,"2021","558","HIST-P2-2021-3a"
,"2021","559","HIST-P2-2021-3b"
,"2021","560","HIST-P2-2021-3c"
,"2021","561","HIST-P2-2021-4a"
,"2021","562","HIST-P2-2021-4b"
,"2021","563","HIST-P2-2021-4c"
,"2021","564","HIST-P2-2021-5a"
,"2021","565","HIST-P2-2021-5b"
,"2021","566","HIST-P2-2021-5c"
,"2021","567","HIST-P2-2021-5d"
,"2021","568","HIST-P2-2021-5e"
,"2021","569","HIST-P2-2021-6a"
,"2021","570","HIST-P2-2021-6b"
,"2021","571","HIST-P2-2021-6c"
,"2021","572","HIST-P2-2021-7a"
,"2021","573","HIST-P2-2021-7b"
,"2021","574","HIST-P2-2021-7c"
,"2021","575","HIST-P2-2021-8a"
,"2021","576","HIST-P2-2021-8b"
,"2021","577","HIST-P2-2021-8c"
,"2020","550","HIST-P2-2020-1a"
,"2020","551","HIST-P2-2020-1b"
,"2020","552","HIST-P2-2020-1c"
,"2020","553","HIST-P2-2020-1d"
,"2020","554","HIST-P2-2020-1e"
,"2020","555","HIST-P2-2020-2a"
,"2020","556","HIST-P2-2020-2b"
,"2020","557","HIST-P2-2020-2c"
,"2020","558","HIST-P2-2020-3a"
,"2020","559","HIST-P2-2020-3b"
,"2020","560","HIST-P2-2020-3c"
,"2020","561","HIST-P2-2020-4a"
,"2020","562","HIST-P2-2020-4b"
,"2020","563","HIST-P2-2020-4c"
,"2020","564","HIST-P2-2020-5a"
,"2020","565","HIST-P2-2020-5b"
,"2020","566","HIST-P2-2020-5c"
,"2020","567","HIST-P2-2020-5d"
,"2020","568","HIST-P2-2020-5e"
,"2020","569","HIST-P2-2020-6a"
,"2020","570","HIST-P2-2020-6b"
,"2020","571","HIST-P2-2020-6c"
,"2020","572","HIST-P2-2020-7a"
,"2020","573","HIST-P2-2020-7b"
,"2020","574","HIST-P2-2020-7c"
,"2020","575","HIST-P2-2020-8a"
,"2020","576","HIST-P2-2020-8b"
,"2020","577","HIST-P2-2020-8c"
,"2019","550","HIST-P2-2019-1a"
,"2019","551","HIST-P2-2019-1b"
,"2019","552","HIST-P2-2019-1c"
,"2019","553","HIST-P2-2019-1d"
,"2019","554","HIST-P2-2019-1e"
,"2019","555","HIST-P2-2019-2a"
,"2019","556","HIST-P2-2019-2b"
,"2019","557","HIST-P2-2019-2c"
,"2019","558","HIST-P2-2019-3a"
,"2019","559","HIST-P2-2019-3b"
,"2019","560","HIST-P2-2019-3c"
,"2019","561","HIST-P2-2019-4a"
,"2019","562","HIST-P2-2019-4b"
,"2019","563","HIST-P2-2019-4c"
,"2019","564","HIST-P2-2019-5a"
,"2019","565","HIST-P2-2019-5b"
,"2019","566","HIST-P2-2019-5c"
,"2019","567","HIST-P2-2019-5d"
,"2019","568","HIST-P2-2019-5e"
,"2019","569","HIST-P2-2019-6a"
,"2019","570","HIST-P2-2019-6b"
,"2019","571","HIST-P2-2019-6c"
,"2019","572","HIST-P2-2019-7a"
,"2019","573","HIST-P2-2019-7b"
,"2019","574","HIST-P2-2019-7c"
,"2019","575","HIST-P2-2019-8a"
,"2019","576","HIST-P2-2019-8b"
,"2019","577","HIST-P2-2019-8c"
,"2018","550","HIST-P2-2018-1a"
,"2018","551","HIST-P2-2018-1b"
,"2018","552","HIST-P2-2018-1c"
,"2018","553","HIST-P2-2018-1d"
,"2018","554","HIST-P2-2018-1e"
,"2018","555","HIST-P2-2018-2a"
,"2018","556","HIST-P2-2018-2b"
,"2018","557","HIST-P2-2018-2c"
,"2018","558","HIST-P2-2018-3a"
,"2018","559","HIST-P2-2018-3b"
,"2018","560","HIST-P2-2018-3c"
,"2018","561","HIST-P2-2018-4a"
,"2018","562","HIST-P2-2018-4b"
,"2018","563","HIST-P2-2018-4c"
,"2018","564","HIST-P2-2018-5a"
,"2018","565","HIST-P2-2018-5b"
,"2018","566","HIST-P2-2018-5c"
,"2018","567","HIST-P2-2018-5d"
,"2018","568","HIST-P2-2018-5e"
,"2018","569","HIST-P2-2018-6a"
,"2018","570","HIST-P2-2018-6b"
,"2018","571","HIST-P2-2018-6c"
,"2018","572","HIST-P2-2018-7a"
,"2018","573","HIST-P2-2018-7b"
,"2018","574","HIST-P2-2018-7c"
,"2018","575","HIST-P2-2018-8a"
,"2018","576","HIST-P2-2018-8b"
,"2018","577","HIST-P2-2018-8c"
,"2017","550","HIST-P2-2017-1a"
,"2017","551","HIST-P2-2017-1b"
,"2017","552","HIST-P2-2017-1c"
,"2017","553","HIST-P2-2017-1d"
,"2017","554","HIST-P2-2017-1e"
,"2017","555","HIST-P2-2017-2a"
,"2017","556","HIST-P2-2017-2b"
,"2017","557","HIST-P2-2017-2c"
,"2017","558","HIST-P2-2017-3a"
,"2017","559","HIST-P2-2017-3b"
,"2017","560","HIST-P2-2017-3c"
,"2017","561","HIST-P2-2017-4a"
,"2017","562","HIST-P2-2017-4b"
,"2017","563","HIST-P2-2017-4c"
,"2017","564","HIST-P2-2017-5a"
,"2017","565","HIST-P2-2017-5b"
,"2017","566","HIST-P2-2017-5c"
,"2017","567","HIST-P2-2017-5d"
,"2017","568","HIST-P2-2017-5e"
,"2017","569","HIST-P2-2017-6a"
,"2017","570","HIST-P2-2017-6b"
,"2017","571","HIST-P2-2017-6c"
,"2017","572","HIST-P2-2017-7a"
,"2017","573","HIST-P2-2017-7b"
,"2017","574","HIST-P2-2017-7c"
,"2017","575","HIST-P2-2017-8a"
,"2017","576","HIST-P2-2017-8b"
,"2017","577","HIST-P2-2017-8c"
